t_radio|Air|Akashvani Kalaburgi (Gulbarga)|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-kalaburgi-gulbarga.webp|Karnataka|https://radio.wavespb.com/live/9b085f63b2c25275/9b085f63b2c25275.m3u8
t_radio|Air|Akashvani Hassan|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-hassan.webp|Karnataka|https://radio.wavespb.com/live/9b1044084099f01c/9b1044084099f01c.m3u8
t_radio|Air|Akashvani Hospet|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-hospet.webp|Karnataka|https://radio.wavespb.com/live/113d144f4ecf1dd5/113d144f4ecf1dd5.m3u8
t_radio|Air|Akashvani Karwar|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-karwar.webp|Karnataka|https://radio.wavespb.com/live/723ab703b250900f/723ab703b250900f.m3u8
t_radio|Air|Akashvani Mysuru|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-mysuru.webp|Karnataka|https://radio.wavespb.com/live/9d18e57ddfb1d4b4/9d18e57ddfb1d4b4.m3u8
t_radio|Air|Akashvani Mangalore|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-mangalore.webp|Karnataka|https://radio.wavespb.com/live/3c522579906d4dcb/3c522579906d4dcb.m3u8
t_radio|Air|Akashvani Madikeri|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-madikeri.webp|Karnataka|https://radio.wavespb.com/live/5f58506ab7d090ec/5f58506ab7d090ec.m3u8
t_radio|Air|Akashvani Raichur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-raichur.webp|Karnataka|https://radio.wavespb.com/live/e39bab8a1a843e9e/e39bab8a1a843e9e.m3u8
t_radio|Air|Akashvani Kerala|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-kerala.webp|Kerala|https://radio.wavespb.com/live/6ff13de7ea9b53d7/6ff13de7ea9b53d7.m3u8
t_radio|Air|Akashvani Devikulam|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-devikulam.webp|Kerala|https://radio.wavespb.com/live/e97acc829da9bf2a/e97acc829da9bf2a.m3u8
t_radio|Air|Akashvani Kannur|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-kannur.webp|Kerala|https://radio.wavespb.com/live/b82c91a395fc4a7d/b82c91a395fc4a7d.m3u8
t_radio|Air|FM Rainbow Kochi|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/fm-rainbow-kochi.webp|Kerala|https://radio.wavespb.com/live/7df6f2a8c3c4d33b/7df6f2a8c3c4d33b.m3u8
t_radio|Air|Akashvani Kochi|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-kochi.webp|Kerala|https://radio.wavespb.com/live/70400e7510e87cdf/70400e7510e87cdf.m3u8
t_radio|Air|Akashvani Calicut|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-calicut.webp|Kerala|https://radio.wavespb.com/live/8321393de70015fc/8321393de70015fc.m3u8
t_radio|Air|Akashvani Kozhikode Real FM|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-kozhikode-real-fm.webp|Kerala|https://radio.wavespb.com/live/b69c296065db7627/b69c296065db7627.m3u8
t_radio|Air|Akashvani Manjeri|https://cdn.jsdelivr.net/gh/kamleshwebnet/app_ar@main/icons_radio/akashvani-manjeri.webp|Kerala|https://radio.wavespb.com/live/58390a2ed33cea4a/58390a2ed33cea4a.m3u8
